budget
70000000
0
5000000
0
125000000
30000000
2000000
46000000
65000000
1000000
9000000
28000000
0
90000000
7000000
28000000
41000000
65000000
80000000
19000000
22000000
105000000
35000000
17000000
20000000
0
130000000
40000000
23000000
15000000
12000000
0
0
18000000
6000000
30000000
21000000
66000000
57000000
20000000
7000000
150000000
60000000
69000000
0
27000000
11000000
60000000
200000000
75000000
0
25000000
150000000
48000000
130000000
40000000
5904067
12250000
170000000
70000000
175000000
38000000
19000000
18000000
8700000
75000000
2200000
18000000
13000000
35000000
30000000
23000000
10700000
190000000
30000000
60000000
5000000
90000000
4000000
9000000
0
80000000
13000000
19000000
45000000
65000000
15000000
140000000
120000000
50000000
11000000
90000000
78000000
0
7000000
4000000
0
54000000
33000000
135000000
37000000
29000000
16000000
20000000
149000000
60000000
33000000
30000000
41000000
6000000
65000000
10000000
20000000
15000000
6500000
40000000
12000000
60000000
56000000
8575000
70000000
35000000
7000000
10500000
110000000
25000000
0
80000000
25000000
33000000
10000000
85000000
2000000
49000000
26000000
40000000
12000000
5150000
12000000
25000000
600000
50000000
5000000
7000000
22000000
1200000
1000000
8500000
9000000
82500000
132000000
90000000
20000000
50000000
125000000
103000000
20000000
12000000
14800000
800000
75000000
15000000
16000000
32679734
5300000
0
66190000
14000000
12850990
80000000
30000000
18000000
15000000
40000000
12500000
6500000
0
90000000
3000000
11000000
24000000
3000000
0
20000000
0
0
8000000
20000005
25000000
110000000
110000000
75000000
55000000
11000000
12000000
52000000
0
80000000
8500000
80000000
0
0
30000000
36000000
50000000
3000000
0
20000000
100000000
80000000
9000000
17000000
55000000
55000000
0
80000000
52000000
42000000
30000000
4000000
8500000
10500000
120000000
60000000
7000000
1000000
20000000
15000000
23000000
2000000
35000000
137000000
10000000
4900000
70000000
60795000
5000000
85000000
85000000
170000000
30200000
60000000
45000000
3000000
25000000
70000000
12000000
2000000
65000000
17000000
28210303
85000000
58000000
15000000
70000000
7000000
20000000
70000000
75000000
52000000
3500000
25000000
75000000
28000000
36000000
75000000
4645437
180000
30000000
55000000
62770198
35000000
30000000
70000000
72000000
10500000
12000000
0
10000000
6000000
0
30000000
40000000
40000000
0
53000000
68000000
45000000
50000000
45000000
14000000
45000000
60000000
70000000
80000000
140000000
15000000
30000000
4000000
185000000
150000000
0
12000000
37500000
0
35000000
55000000
32000000
30000000
11000000
45000000
0
85000000
70000000
200000
3000000
0
18000000
6000000
19700000
125000000
43000000
48000000
0
22000000
65000000
0
80000000
5000000
13000000
7700000
159000000
30000000
7000000
1000000
3500000
16400000
2000000
2000000
6500000
22000000
7500000
34000000
60000000
350000
22000000
12000000
12000000
8000000
13000000
22000000
105000000
30000000
5500000
25000000
55000000
15000000
0
20000000
1686858
35000000
120000000
32000000
0
16000000
21500000
40000000
100000000
110000000
42000000
15000000
45000000
10000000
55000000
10000000
110000000
32000000
0
28000000
88000000
115000000
0
0
20000000
40000000
18000000
30000000
55000000
100000000
0
102000000
26000000
15000000
0
60000000
0
28000000
10000000
20000000
40000000
60000000
0
20000000
30000000
20000000
5000000
9000000
44000000
35000000
42000000
60000000
22000000
8819200
10000000
48000000
100000000
55000000
28000000
11000000
30000000
33000000
26000000
60000000
0
92000000
0
950000
35000000
30000000
130000000
15000000
4000000
3500000
15000000
9000000
0
3500000
0
10778400
150000000
45000000
50000000
6500000
0
5000000
75000000
90000000
5500000
100000000
0
4000000
40000000
15000000
40000000
11000000
25000000
60000000
23000000
60000000
28000000
73000000
7400000
75000000
4667008
10000000
22000000
55000000
120000000
60000000
14000000
5600000
0
0
33000000
8000000
26000000
25000000
110000000
3000000
80000000
5000000
17500000
22500000
40000000
0
80000000
60000000
100000000
30000000
55000000
100000
40000000
92000000
0
14600000
35000000
75000000
35000000
29900000
22000000
40000000
21000000
9000000
0
24000000
6400000
0
20000000
4700000
95000000
15000000
21000000
175000000
70000000
5000000
45000000
175000000
29000000
95000000
25000000
66000000
3000000
2000000
0
15000000
0
0
75000000
1500000
0
1000000
12000000
45000000
5000000
100000000
0
0
40000000
12000000
58000000
60000000
6000200
115000000
0
36000000
3600000
66000000
31000000
40000000
0
30000000
30000000
50000000
85000000
100000000
55000000
155000000
110000000
85000000
0
18000000
25000000
110000000
64000000
37000000
60000000
0
7000000
6000000
7400000
130000000
150000000
120000000
58500000
4531653
25000000
0
90000000
0
69000000
2500000
35000000
180000000
50000000
3500000
25000000
2500000
17000000
16500000
10000000
12000000
20000000
40000000
120000000
0
20000000
0
6000000
0
110000000
9800000
125000000
30000000
100000000
10000000
39000000
22000000
100000000
12000000
9600000
60000000
40000000
30000000
10000000
75000000
55000000
0
105000000
70000000
65000000
32000000
13200000
68000000
49000000
100000000
10000000
18000000
35000000
11000000
5500000
85000000
15000000
0
31000000
0
5000000
4000000
40000000
30000000
14000000
13300000
0
10000000
30000000
92000000
50000000
1000000
25000000
43000000
115000000
65000000
45000000
20000000
0
30000000
30000000
160000000
2000000
34000000
5000000
12000000
15000000
15000000
5000000
31000000
8900000
32000000
108000000
90000000
125000000
85000000
27000000
60000000
35000000
18000000
6000000
0
18000000
28000000
1000000
30000000
20000000
39000000
3000000
12000000
59000000
12000000
90000000
29000000
30000000
7000000
5883687
60000000
33000000
6000000
80000000
18000000
35000000
40000000
30000000
0
25000000
27000000
15000000
18500000
0
14000000
25000000
90000000
125000000
4500000
30000000
48000000
50000000
5000000
42000000
80000000
20000000
27220000
30000000
150000000
15000000
35000000
23000000
50000000
10500000
24000000
40000000
2000000
170000000
80000000
150000000
35000000
18000000
14500000
878000
40000000
14000000
22000000
50000000
45000000
0
35000000
12000000
12000000
6500000
6000000
12000000
0
20000000
11000000
60000000
27000000
85000000
43000000
18000000
4500000
19201483
40000000
32000000
25000000
113000000
28000000
25000000
24000000
17000000
70000000
0
80000000
50000000
0
7000000
0
18300000
5000000
0
2500000
33000000
32000000
0
86000000
135000000
1100000
75000000
9000000
35000000
16000000
35000000
15000000
61000000
20000000
15000000
55000000
60000000
0
34000000
8000000
25000000
20000000
54000000
0
15000000
2883848
46000000
4000000
50000000
40000000
35000000
60000000
30000000
3000000
10000000
12500000
50000000
35000000
40000000
40000000
5000000
140000000
44500000
40000000
60000000
0
20000000
70000000
25000000
29000000
25000000
15000000
12000000
0
50000000
1400000
14000000
650000
6000000
18000000
65000000
14500000
100000000
5000000
31000000
32000000
35000000
80000000
27000000
25000000
16000000
16000000
0
3000000
23000000
20000000
20000000
0
300000
50000000
42000000
0
15000000
140000000
12000000
0
45000000
6500000
0
53000000
0
60000000
45000000
50000000
27000000
45000000
52500000
85000000
40000000
40000000
85000000
5741614
6000000
19000000
1800000
30000000
17000000
6000000
25000000
6000000
85000000
0
0
0
30000000
600000
8000000
60000000
10000000
75000000
35000000
1000000
0
4000000
85000000
36000000
60000000
6000000
4500000
25000000
7000000
2000000
33000000
8000000
70000000
10000000
30000000
40000000
5000000
25000000
62000000
60000000
26000000
20000000
20000000
900000
26000000
20000000
5000000
0
24000000
3500000
23000000
2479000
30000000
19000000
7000000
36000000
40000000
900000
25000000
30000000
2000000
25000000
10000000
30000000
45000000
25000000
50000000
5740000
25000000
20000000
3598902
70000000
30000000
20000000
30000000
60000000
0
0
17500000
60000000
32000000
13000000
35000000
52000000
0
25000000
32000000
20500000
25000000
13000000
58000000
0
39000000
21000000
130000
20000000
60000000
15500000
36000000
15000000
25000000
7000000
50000000
50000000
6000000
20000000
30000000
8000000
0
5000000
50000000
50000000
0
20000000
14000000
12000000
14000000
80000000
4000000
70000000
30000000
15000000
3500000
0
25000000
0
30000000
70000000
85000000
40000000
110000000
3860000
0
25000000
40000000
60000000
80000000
75000000
58000000
830000
28000000
0
28000000
18000000
115000000
38000000
0
2000000
25500000
15000000
4000000
0
17000000
5500000
0
5000000
40000000
5000000
13000000
150000
30000000
160000000
33000000
3500000
12000000
12000000
27000000
80000000
0
0
32350000
0
7000000
50000000
100000000
30000000
0
20000000
55000000
25000000
25000000
120000000
17000000
5000000
150000000
0
0
5000000
16000000
3000000
15000000
60000000
75000000
4000000
24000000
68000000
15000000
11000000
26000000
32000000
35000000
70000000
0
0
0
0
75000000
0
2800000
20000000
55000000
14400000
8000000
40000000
1700000
27000000
27000000
25000000
10000000
38000000
85000000
65000000
10000000
115000000
15000000
10951000
30000000
50000000
48000000
31500000
12000000
11800000
0
4000000
85000000
35000000
2100000
65000000
0
20000000
42000000
0
45000000
3400000
0
35000000
40000000
95000000
0
33746302
40000000
40000000
14000000
29000000
3800000
25000000
0
70000000
10600000
1800000
35000000
3000000
60000000
19000000
13000000
100000000
30000000
50000000
65000000
56000000
21000000
65000000
63000000
0
0
3000000
20000000
0
160000000
0
10000000
6000000
0
4000000
34000000
17000000
31000000
30000000
10000000
45000000
25000000
26000000
28000000
10000000
0
18000000
0
45000000
9000000
24000000
50000000
25000000
839727
4300000
31000000
37000000
30000000
40000000
100000000
70000000
20000000
68000000
11000000
0
0
25000000
32000000
24625000
0
72000000
7000000
4000000
17000000
0
35000000
25000000
21000000
0
40000000
0
40000000
11500005
70000000
25000000
4000000
10000000
0
105000000
0
35000000
15000000
10000000
50000000
10000000
85000000
5000000
37000000
15000000
0
500000
15000000
0
18000000
15000000
33000000
28000000
0
70000000
50000000
0
0
35000000
25000000
30000000
0
0
32000000
5500000
40000000
6000000
20000000
25000000
30000000
5000000
0
4000000
65000000
45000000
25000000
100000000
22700000
30000000
8200000
150000000
45000000
0
0
40000000
0
43000000
4000000
14000000
23000000
0
4000000
5000000
1000000
0
53000000
20000000
350000
0
22000000
1800000
25000000
90000000
22000000
45000000
7200000
35000000
29000000
0
120000000
16000000
20000000
35000000
25000000
20000000
1500000
50000000
8000000
0
10000000
12000000
20000000
26000000
0
7600000
18339750
0
0
7500000
5000000
4000000
55000000
22000000
2500000
0
4000000
0
18000000
30000000
45000000
9804690
5000000
30000000
0
35000000
19000000
10000000
22000000
12000000
30000000
12000000
35000000
40000000
2000000
2000000
3000000
15000000
9000000
15000000
20000000
52000000
48000000
15000000
12000000
21000000
100000000
0
32000000
10000000
8000000
11000000
35000000
28000000
50000000
25000000
4422952
40000000
19000000
65000000
45000000
25000000
25000000
0
29000000
0
26000000
126000000
25000000
50000000
27500000
60000000
17000000
85000000
75000000
90000000
5500000
40000000
37000000
15000000
80000000
2000000
27000000
70000000
7000000
35000000
20000000
0
100000000
29000000
49300000
40000000
0
0
40000000
7000000
23000000
25000000
52000000
15000000
116000000
150000000
50000000
1000000
55000000
28000000
2500000
14000000
70000000
15000000
0
0
30000000
13749400
5000000
0
50000000
26000000
20000000
60000000
12500000
2000000
9000000
60000000
18000000
50000000
0
30000000
1500000
0
3600000
45000000
3500000
10000000
0
32500000
75000000
0
71000000
10000000
6900000
59000000
3500000
1800000
60000000
4000000
40000000
50000000
48000000
0
40000000
45000000
30000000
70000000
3200000
15000000
0
25000000
0
80000000
0
27000000
21000000
17000000
8000000
18000000
30000000
27000000
25000000
0
10000000
400000
25000000
12000000
70000000
28000000
0
9500000
0
75000000
1000000
50000000
25000000
12000000
0
75000000
20000000
135000000
0
0
11000000
11500000
70000000
500000
50200000
2000000
17000000
32000000
7623000
18500000
20000000
41300000
14000000
30000000
9000000
0
17000000
250000
20000000
10000000
5500000
6000000
20000000
20000000
75000000
51500000
137000000
6000000
10769016
30000000
70000000
0
45000000
23000000
60000000
18000000
50000000
8000000
7000000
7000000
30000000
20000000
0
15000000
40000000
80000000
21000000
20000000
13500000
70000000
38000000
50000000
5000000
83000000
60000000
29000000
20000000
6500000
2000000
15000000
25000000
50000000
0
15000000
12000000
35000000
0
46000000
5000000
100000000
5300000
5000000
15000000
19000000
60000000
15000000
120000000
125000
20000000
28000000
13000000
30000000
30000000
12700000
30000000
80000000
30000
11000000
56000000
0
15000000
55000000
30000000
25000000
8000000
24000000
10000000
0
0
1600000
25000000
0
10000000
10000000
55000000
88000000
13360000
1200000
39000000
15000000
6000000
10000000
45000000
27000000
60000000
90000000
13500000
20000000
0
30000000
0
20000000
25000000
7000000
45000000
45000000
40000000
20000000
50000000
25000000
1000000
60000000
40000000
11000000
5000000
47000000
35000000
829000
18000000
6000000
55000000
70000000
51000000
35000000
60000000
0
12308000
79000000
38000000
4000000
16000000
12716953
51000000
0
0
75000000
3500000
24000000
8933400
60000000
15000000
22000000
52000000
80000000
0
40000000
10000000
24500000
14000000
7000000
1500000
2000000
4600000
11318430
30000000
18000000
5000000
11000000
8538703
38000000
0
0
42000000
40000000
13000000
32000000
0
5000000
20000000
35000000
5000000
3200000
0
13500000
38000000
8000000
2500000
15000000
22000000
19000000
0
44000000
22000000
50000000
6000000
60000000
26000000
46000000
1000000
3500000
11000000
6000000
66000000
0
2000000
31000000
7500000
20000000
22000000
0
6700000
0
19000000
25000000
60000000
23000000
12000000
0
6000000
5027266
0
28000000
4000000
40000000
19000000
3000000
0
17000000
12000000
7280000
80000000
4500000
0
45000000
38000000
3500000
0
90000000
20000000
0
9700000
22500000
2540800
62000000
0
20000000
24000000
25000000
9000000
17500000
6000000
15000000
0
60000000
30000000
55000000
48000000
50000000
12400000
20500000
0
175000000
0
0
5000000
8000000
15000000
55000000
45000000
15000000
0
15000000
28000000
26000000
40000000
34000000
46000000
1987650
25000000
10000000
50000000
13000000
0
18500000
15000000
44000000
30000000
0
15000000
15000000
26000000
2500000
0
15000000
48000000
6000000
55000000
60000000
20000000
3000000
30000000
0
14000000
16000000
0
35000000
75000000
102000000
29000000
85000000
0
35000000
85000000
1500000
15000000
0
35000000
12000000
2500000
30000000
19000000
1500000
0
1000000
40000000
0
35000000
3000000
0
0
1700000
75000000
4000000
29700000
39000000
0
30000000
4000000
19000000
80000000
4500000
25000000
40000000
0
10000000
6000000
24000000
30000000
22000000
87500000
90000000
43000000
42000000
2600000
37000000
29000000
0
13000000
68000000
20000000
15000000
40000000
13000000
130000000
40000000
50000000
10000000
750000
0
100000000
65000000
27000000
12500000
28000000
8000000
19500000
13000000
38000000
3000000
50000000
36000000
150000
15000000
94000000
13000000
4000000
0
16000000
50000000
0
0
2800000
0
1400000
2000000
0
12806000
0
0
18000000
0
3000000
80341000
0
97250400
13000000
14000000
16000000
130000
85000000
13000000
18000000
24000000
8000000
7000000
3500000
0
35000000
32000000
34200000
17000000
50000000
0
63000000
8000000
30000000
18000000
672000
6000000
375000
1746964
80000000
1200000
25000000
38000000
13800000
35000000
6000000
12500000
49900000
15000000
1400000
34000000
12000000
5000000
0
25000000
0
30000000
70000000
0
0
8500000
0
0
100000
0
7000000
13000000
0
0
0
10000000
0
10000000
0
7500000
16000000
50000000
15400000
17000000
15000000
0
10500000
12000000
25000000
28000000
12000000
1000000
8000000
40000000
0
20000000
4800000
20000000
3000000
0
1200000
80000000
4000000
3500000
0
70000000
26000000
28000000
3600000
0
14000000
30000000
25000000
0
800000
90000000
777000
0
5000000
35000000
5000000
25000000
25000000
55000000
12000000
12000000
0
11000000
54000000
75000000
2000000
13500000
0
0
7000000
105000000
65000000
52000000
16000000
5000000
95000000
5000000
0
30000000
0
11930000
9000000
28000000
16500000
50000000
1490000
17000000
10000000
0
6500000
0
28000000
600000
21000000
6000000
1000000
0
45000000
60000000
25000000
0
6200000
25000000
3196621
30000000
1200000
10000000
10000000
31000000
18000000
75000000
32000000
25000000
15000000
40000000
0
12800000
4000000
0
15000000
7700000
0
1288000
7500000
80000000
0
10000000
0
15000000
20000000
0
7000000
0
0
12000000
6500000
6000000
355000
4000000
35000000
0
38000000
24000000
0
0
32000000
28000000
75000000
0
8500000
0
15000000
1000000
0
0
40000000
32000000
22000000
68000000
50000000
35000000
2800000
1000000
55000000
6000000
19000000
50000000
7500000
125000
8000000
40000000
44000000
7000000
0
8500000
0
8000000
18000000
30000000
4954500
0
17000000
110000
8700000
5773100
730000
25000000
0
13000000
0
23000000
19000000
12000000
5000000
20000000
1250000
30000000
15000000
35000000
80000000
16000000
0
22000000
0
14000000
30000000
18000000
60000000
50000000
12000000
100000000
0
0
16000000
20000000
50000000
1752000
10000000
50000000
75000000
0
200000
45000000
4000000
65000000
48000000
25000000
8250000
15000000
15000000
80000000
10000000
1549000
0
4000000
135000000
11000000
3300000
35000000
22000000
15000000
0
2000000
50000000
15700000
100000000
9000000
0
5037000
17516235
0
17759769
86000000
45000000
80000000
24000000
36000000
6000000
18000000
0
10000000
3000000
20000000
0
3500000
1800000
4300000
6000000
25000000
20000000
0
0
0
15000000
7806306
30000000
0
17000000
15000000
0
0
0
100000000
14000000
28000000
22000000
16000000
11000000
2700000
6000000
20000000
25000000
6500000
0
10000000
40000000
0
4000000
7000000
0
35000000
65000000
30000000
0
10000000
0
1200000
0
17900000
5000000
1800000
500000
50000000
9300000
42000000
20000000
60000000
8000000
8000000
0
0
10000000
47000000
0
50000000
